Job No,Job Date,Warehouse,Warehouse Status,Machine,Status,Post Date,Start-Time,End-Time,Elapsed-Time,UOM,Input Qty,Output Qty,Yield Loss Qty,Department,Description,Input Value,Output Value,Expenses,User Defined 1,UserDefined2,Input Units,Output Units,
17015,8/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,8/28/2026 12:00:00 AM,5:03AM,3:31PM,10:28:00,LBS    ,4808.000,4708.000,100.000,Plus Materials                                    ,,27.9400,27.9400,0.0000,,,0,0,
17016,8/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,8/28/2026 12:00:00 AM,5:03AM,3:31PM,10:28:00,LBS    ,24454.000,24363.000,91.000,Plus Materials                                    ,,244.5400,244.5400,0.0000,,,37,0,
17018,8/24/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,8/28/2026 12:00:00 AM,5:04AM,3:33PM,10:29:00,LBS    ,27160.000,27081.000,79.000,Plus Materials                                    ,,986.3400,986.3500,0.0000,,,45,1,
17020,8/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,9/1/2026 12:00:00 AM,5:04AM,,18:56:00,LBS    ,36502.000,36502.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17024,8/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,9/1/2026 12:00:00 AM,5:05AM,,18:55:00,LBS    ,25234.000,25234.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17026,8/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,9/1/2026 12:00:00 AM,5:05AM,,18:55:00,LBS    ,32711.000,32711.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17028,8/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,9/1/2026 12:00:00 AM,5:06AM,,18:54:00,LBS    ,19146.000,19146.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17030,8/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,9/1/2026 12:00:00 AM,5:06AM,,18:54:00,LBS    ,20860.000,20860.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,17,
17034,8/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,9/1/2026 12:00:00 AM,5:07AM,,18:53:00,LBS    ,4836.000,4836.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17036,8/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,9/1/2026 12:00:00 AM,5:07AM,,18:53:00,LBS    ,6771.000,6771.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17041,8/28/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,9/2/2026 12:00:00 AM,3:12PM,,08:48:00,LBS    ,7025.000,7025.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17042,8/28/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,9/2/2026 12:00:00 AM,3:54PM,,08:06:00,LBS    ,19462.000,19462.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,2,
17043,8/28/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,9/2/2026 12:00:00 AM,3:54PM,,08:06:00,LBS    ,15477.000,15477.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17048,9/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,9/4/2026 12:00:00 AM,12:14PM,,11:46:00,LBS    ,9826.000,9826.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17049,9/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,9/4/2026 12:00:00 AM,12:14PM,,11:46:00,LBS    ,12325.000,12325.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17050,9/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (2ND SHIFT),Posted,9/4/2026 12:00:00 AM,12:15PM,,11:45:00,LBS    ,3487.000,3487.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17052,9/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,9/4/2026 12:00:00 AM,12:15PM,,11:45:00,LBS    ,20171.000,20171.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17053,9/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,9/2/2026 12:00:00 AM,12:16PM,,11:44:00,LBS    ,6199.000,6199.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,1,
17054,9/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,9/2/2026 12:00:00 AM,12:16PM,,11:44:00,LBS    ,9288.000,9288.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,6,
17055,9/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,9/2/2026 12:00:00 AM,12:16PM,,11:44:00,LBS    ,5120.000,5120.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17056,9/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,9/2/2026 12:00:00 AM,12:16PM,,11:44:00,LBS    ,7802.000,7802.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17057,9/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,9/4/2026 12:00:00 AM,3:15PM,,08:45:00,LBS    ,10488.000,10488.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17058,9/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,9/4/2026 12:00:00 AM,3:16PM,,08:44:00,LBS    ,8330.000,8330.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17059,9/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,9/4/2026 12:00:00 AM,3:17PM,,08:43:00,LBS    ,12788.000,12788.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17061,9/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,9/4/2026 12:00:00 AM,3:17PM,,08:43:00,LBS    ,13993.000,13993.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17063,9/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,9/4/2026 12:00:00 AM,3:19PM,,08:41:00,LBS    ,7363.000,7363.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17064,9/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,9/4/2026 12:00:00 AM,3:19PM,,08:41:00,LBS    ,8698.000,8698.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,7,
17065,9/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,9/4/2026 12:00:00 AM,3:19PM,,08:41:00,LBS    ,9496.000,9496.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
