Job No,Job Date,Warehouse,Warehouse Status,Machine,Status,Post Date,Start-Time,End-Time,Elapsed-Time,UOM,Input Qty,Output Qty,Yield Loss Qty,Department,Description,Input Value,Output Value,Expenses,User Defined 1,UserDefined2,Input Units,Output Units,Operator,Finished Product,First Seen,Last Seen
16327,2026-07-23,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-07-24,5:45AM,,18:15:00,LBS,4473.0,4473.0,0.0,Plus Materials,,230.4398,230.45,0.0,,,2,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16329,2026-07-23,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-07-24,5:45AM,,18:15:00,LBS,7263.0,7263.0,0.0,Plus Materials,,1947.0109,1947.02,0.0,,,9,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16333,2026-07-23,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-07-24,5:46AM,,18:14:00,LBS,4944.0,4944.0,0.0,Plus Materials,,741.6,741.6,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16335,2026-07-23,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-07-24,5:46AM,,18:14:00,LBS,9592.0,9592.0,0.0,Plus Materials,,217.5276,217.53,0.0,,,16,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16337,2026-07-23,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-07-24,5:47AM,,18:13:00,LBS,2788.0,2788.0,0.0,Plus Materials,,127.9234,127.92,0.0,,,4,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16339,2026-07-23,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,2026-07-24,5:47AM,,18:13:00,LBS,8157.0,8157.0,0.0,Plus Materials,,2186.668,2186.67,0.0,,,0,6,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16343,2026-07-23,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-07-24,5:47AM,,18:13:00,LBS,3494.0,3494.0,0.0,Plus Materials,,34.94,34.94,0.0,,,21,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16345,2026-07-23,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-07-24,5:48AM,,18:12:00,LBS,10584.0,10584.0,0.0,Plus Materials,,179.95,179.98,0.0,,,12,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16349,2026-07-23,PRN Southeast,COMPLETED,BALER,Posted,2026-07-24,5:48AM,,18:12:00,LBS,5060.0,4975.0,85.0,Plus Materials,,285.99,538.99,253.0,,,18,3,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16350,2026-07-24,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-07-27,5:52AM,,18:08:00,LBS,5737.0,5737.0,0.0,Plus Materials,,0.0,0.0,0.0,,,52,5,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16354,2026-07-24,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-07-27,5:53AM,,18:07:00,LBS,11968.0,11968.0,0.0,Plus Materials,,0.0,0.0,0.0,,,42,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16356,2026-07-24,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-07-27,5:53AM,,18:07:00,LBS,12047.0,12047.0,0.0,Plus Materials,,753.0019,752.99,0.0,,,67,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16358,2026-07-24,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-07-27,5:53AM,,18:07:00,LBS,5906.0,5906.0,0.0,Plus Materials,,552.7131,552.71,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16360,2026-07-24,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-07-27,5:53AM,,18:07:00,LBS,10879.0,10879.0,0.0,Plus Materials,,0.0,0.0,0.0,,,16,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16364,2026-07-24,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-07-27,5:54AM,,18:06:00,LBS,4794.0,4794.0,0.0,Plus Materials,,368.4,368.4,0.0,,,5,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16366,2026-07-24,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-07-27,5:54AM,,18:06:00,LBS,8534.0,8534.0,0.0,Plus Materials,,177.0692,177.06,0.0,,,26,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16368,2026-07-24,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-07-27,5:55AM,,18:05:00,LBS,1934.0,1934.0,0.0,Plus Materials,,101.4768,101.48,0.0,,,6,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16370,2026-07-24,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,2026-07-27,5:55AM,,18:05:00,LBS,7407.0,7407.0,0.0,Plus Materials,,436.0717,436.06,0.0,,,52,6,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16374,2026-07-24,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-07-27,5:56AM,,18:04:00,LBS,5035.0,5035.0,0.0,Plus Materials,,0.0,0.0,0.0,,,14,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16380,2026-07-24,PRN Southeast,COMPLETED,BALER,Posted,2026-07-27,5:57AM,,18:03:00,LBS,4999.0,7865.0,-2866.0,Plus Materials,,285.66,535.61,249.95,,,17,5,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16381,2026-07-27,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-07-28,4:56AM,,19:04:00,LBS,3689.0,3689.0,0.0,Plus Materials,,0.0,0.0,0.0,,,16,3,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16385,2026-07-27,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-07-28,4:56AM,,19:04:00,LBS,6165.0,6165.0,0.0,Plus Materials,,22.75,22.75,0.0,,,30,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16387,2026-07-27,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-07-28,4:57AM,,19:03:00,LBS,7238.0,7238.0,0.0,Plus Materials,,677.3704,677.36,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16389,2026-07-27,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-07-28,4:57AM,,19:03:00,LBS,4963.0,4963.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16391,2026-07-27,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-07-28,4:57AM,,19:03:00,LBS,6251.0,6251.0,0.0,Plus Materials,,512.5,512.5,0.0,,,0,5780,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16395,2026-07-27,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-07-28,4:58AM,,19:02:00,LBS,4366.0,4366.0,0.0,Plus Materials,,213.1,213.1,0.0,,,3,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16397,2026-07-27,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-07-28,4:58AM,,19:02:00,LBS,9403.0,9403.0,0.0,Plus Materials,,0.0,0.0,0.0,,,30,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16399,2026-07-27,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-07-28,4:59AM,,19:01:00,LBS,4237.0,4237.0,0.0,Plus Materials,,0.0,0.0,0.0,,,1,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16401,2026-07-27,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,2026-07-28,4:59AM,,19:01:00,LBS,5852.0,5852.0,0.0,Plus Materials,,0.0,0.0,0.0,,,35,45,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16405,2026-07-27,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-07-28,5:00AM,,19:00:00,LBS,3572.0,3572.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16407,2026-07-27,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-07-28,5:00AM,,19:00:00,LBS,5151.0,5151.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16411,2026-07-27,PRN Southeast,COMPLETED,BALER,Posted,2026-07-28,5:01AM,,18:59:00,LBS,1300.0,1895.0,-595.0,Plus Materials,,71.21,136.21,65.0,,,4,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16412,2026-07-27,PRN Southeast,COMPLETED,BALER,Posted,2026-07-28,5:09AM,,18:51:00,LBS,2015.0,2390.0,-375.0,Plus Materials,,88.23,188.98,100.75,,,8,2,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16417,2026-07-28,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-07-29,5:46AM,,18:14:00,LBS,6562.0,6562.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16419,2026-07-28,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-07-29,5:47AM,,18:13:00,LBS,4885.0,4885.0,0.0,Plus Materials,,0.0,0.0,0.0,,,48,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16420,2026-07-28,Plus Monroe Warehouse,COMPLETED,SHREDDER (1ST SHIFT),Posted,2026-07-29,5:47AM,,18:13:00,LBS,595.0,595.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16421,2026-07-28,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-07-29,5:47AM,,18:13:00,LBS,3213.0,3213.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16427,2026-07-28,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-07-29,5:48AM,,18:12:00,LBS,5688.0,5688.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16429,2026-07-28,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-07-29,5:48AM,,18:12:00,LBS,7346.0,7346.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16431,2026-07-28,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-07-29,5:49AM,,18:11:00,LBS,3807.0,3807.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16437,2026-07-28,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-07-29,5:49AM,,18:11:00,LBS,5318.0,5318.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16441,2026-07-28,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (3RD SHIFT),Posted,2026-07-29,5:50AM,,18:10:00,LBS,1696.0,1696.0,0.0,Plus Materials,,179.3806,179.38,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16443,2026-07-28,PRN Southeast,COMPLETED,BALER,Posted,2026-07-29,6:29AM,,17:31:00,LBS,5290.0,6690.0,-1400.0,Plus Materials,,301.54,566.04,264.5,,,20,3,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16448,2026-07-29,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-07-30,5:51AM,,18:09:00,LBS,2700.0,2700.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16450,2026-07-29,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-07-30,5:51AM,,18:09:00,LBS,6818.0,6818.0,0.0,Plus Materials,,0.0,0.0,0.0,,,48,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16451,2026-07-29,Plus Monroe Warehouse,COMPLETED,SHREDDER (1ST SHIFT),Posted,2026-07-30,5:51AM,,18:09:00,LBS,1106.0,1106.0,0.0,Plus Materials,,99.54,99.54,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16452,2026-07-29,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-07-30,5:51AM,,18:09:00,LBS,6780.0,6780.0,0.0,Plus Materials,,705.6041,705.6,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16454,2026-07-29,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-07-30,5:52AM,,18:08:00,LBS,1458.0,1458.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16458,2026-07-29,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-07-30,5:52AM,,18:08:00,LBS,4700.0,4700.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16460,2026-07-29,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-07-30,5:53AM,,18:07:00,LBS,6647.0,6647.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16462,2026-07-29,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-07-30,5:53AM,,18:07:00,LBS,6404.0,6404.0,0.0,Plus Materials,,666.4718,666.47,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16464,2026-07-29,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,2026-07-30,5:53AM,,18:07:00,LBS,5391.0,5391.0,0.0,Plus Materials,,163.35,163.34,0.0,,,70,4,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16475,2026-07-30,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-07-31,5:47AM,,18:13:00,LBS,1824.0,1824.0,0.0,Plus Materials,,0.0,0.0,0.0,,,5,2,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16479,2026-07-30,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-07-31,5:48AM,,18:12:00,LBS,5190.0,5190.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16481,2026-07-30,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-07-31,5:48AM,,18:12:00,LBS,3864.0,3864.0,0.0,Plus Materials,,-85.61,-85.62,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16482,2026-07-30,Plus Monroe Warehouse,COMPLETED,SHREDDER (1ST SHIFT),Posted,2026-07-31,5:48AM,,18:12:00,LBS,936.0,936.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16483,2026-07-30,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-07-31,5:48AM,,18:12:00,LBS,6111.0,6111.0,0.0,Plus Materials,,635.9795,635.97,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16485,2026-07-30,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-07-31,5:49AM,,18:11:00,LBS,4619.0,4619.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16489,2026-07-30,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-07-31,5:49AM,,18:11:00,LBS,1400.0,1400.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16491,2026-07-30,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-07-31,5:50AM,,18:10:00,LBS,3022.0,3022.0,0.0,Plus Materials,,-211.54,-211.54,0.0,,,8,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16493,2026-07-30,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-07-31,5:50AM,,18:10:00,LBS,5075.0,5075.0,0.0,Plus Materials,,528.1615,528.16,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16495,2026-07-30,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,2026-07-31,5:50AM,,18:10:00,LBS,4830.0,4830.0,0.0,Plus Materials,,0.0,0.0,0.0,,,13,4,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16499,2026-07-30,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-07-31,5:51AM,,18:09:00,LBS,1738.0,1738.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16501,2026-07-30,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-07-31,5:51AM,,18:09:00,LBS,5489.0,5489.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16505,2026-07-30,PRN Southeast,COMPLETED,BALER,Posted,2026-07-31,5:52AM,,18:08:00,LBS,2013.0,6312.0,-4299.0,Plus Materials,,114.02,214.66,100.65,,,8,4,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16506,2026-07-31,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-08-03,5:48AM,,18:12:00,LBS,1334.0,5382.0,-4048.0,Plus Materials,,0.0,0.0,0.0,,,3,5,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16510,2026-07-31,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-08-03,5:48AM,,18:12:00,LBS,16575.0,16575.0,0.0,Plus Materials,,0.0,0.0,0.0,,,42,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16512,2026-07-31,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-08-03,5:49AM,,18:11:00,LBS,7040.0,7040.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16514,2026-07-31,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-08-03,5:49AM,,18:11:00,LBS,1113.0,1113.0,0.0,Plus Materials,,117.202,117.2,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16516,2026-07-31,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-08-03,5:49AM,,18:11:00,LBS,6531.0,6531.0,0.0,Plus Materials,,-244.6613,-244.66,0.0,,,54,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16520,2026-07-31,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-08-03,5:50AM,,18:10:00,LBS,5610.0,5610.0,0.0,Plus Materials,,0.0,0.0,0.0,,,52,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16522,2026-07-31,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-08-03,5:50AM,,18:10:00,LBS,7537.0,7537.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16524,2026-07-31,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-08-03,5:50AM,,18:10:00,LBS,7838.0,7838.0,0.0,Plus Materials,,815.7116,815.71,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16526,2026-07-31,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,2026-08-03,5:51AM,,18:09:00,LBS,6400.0,6400.0,0.0,Plus Materials,,90.4439,90.45,0.0,,,0,5,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16530,2026-07-31,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-08-03,5:51AM,,18:09:00,LBS,6656.0,6656.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16532,2026-07-31,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-08-03,5:52AM,,18:08:00,LBS,4684.0,4684.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16536,2026-07-31,PRN Southeast,COMPLETED,BALER,Posted,2026-08-03,5:52AM,,18:08:00,LBS,3785.0,6032.0,-2247.0,Plus Materials,,210.63,399.88,189.25,,,11,3,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16537,2026-08-03,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-08-04,4:53AM,,19:07:00,LBS,2009.0,4507.0,-2498.0,Plus Materials,,0.0,0.0,0.0,,,4,5,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16541,2026-08-03,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-08-04,4:54AM,,19:06:00,LBS,7612.0,7612.0,0.0,Plus Materials,,0.0,0.0,0.0,,,46,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16543,2026-08-03,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-08-04,4:54AM,,19:06:00,LBS,6342.0,6342.0,0.0,Plus Materials,,-164.15,-164.15,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16544,2026-08-03,Plus Monroe Warehouse,COMPLETED,SHREDDER (1ST SHIFT),Posted,2026-08-04,4:54AM,,19:06:00,LBS,1465.0,1465.0,0.0,Plus Materials,,14.65,14.65,0.0,,,14,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16545,2026-08-03,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-08-04,4:55AM,,19:05:00,LBS,5346.0,5346.0,0.0,Plus Materials,,558.2087,558.21,0.0,,,42,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16547,2026-08-03,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-08-04,4:55AM,,19:05:00,LBS,5661.0,9518.0,-3857.0,Plus Materials,,0.0,0.0,0.0,,,9,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16551,2026-08-03,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-08-04,4:56AM,,19:04:00,LBS,4708.0,4708.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16553,2026-08-03,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-08-04,4:56AM,,19:04:00,LBS,2861.0,2861.0,0.0,Plus Materials,,-200.27,-200.27,0.0,,,8,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16555,2026-08-03,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-08-04,4:56AM,,19:04:00,LBS,6183.0,6183.0,0.0,Plus Materials,,645.6048,645.6,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16557,2026-08-03,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,2026-08-04,4:57AM,,19:03:00,LBS,8355.0,9518.0,-1163.0,Plus Materials,,0.0,0.0,0.0,,,0,8,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16561,2026-08-03,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-08-04,4:57AM,,19:03:00,LBS,4894.0,4894.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16568,2026-08-03,Plus Ryder Midwest,COMPLETED,BOGUS,Posted,2026-08-03,12:52PM,,11:08:00,LBS,39848.0,39848.0,0.0,Plus Materials,,597.72,597.72,0.0,,,84,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16569,2026-08-03,Plus Ryder Midwest,COMPLETED,BOGUS,Posted,2026-08-03,12:54PM,,11:06:00,LBS,5420.0,5420.0,0.0,Plus Materials,,81.3021,81.3,0.0,,,0,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16574,2026-08-04,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-08-05,5:52AM,,18:08:00,LBS,6800.0,6800.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16576,2026-08-04,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-08-05,5:52AM,,18:08:00,LBS,3028.0,3028.0,0.0,Plus Materials,,-60.2,-60.21,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16577,2026-08-04,Plus Monroe Warehouse,COMPLETED,SHREDDER (1ST SHIFT),Posted,2026-08-05,5:52AM,,18:08:00,LBS,1120.0,1387.0,-267.0,Plus Materials,,35.9,35.9,0.0,,,14,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
16578,2026-08-04,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-08-05,5:52AM,,18:08:00,LBS,3887.0,3887.0,0.0,Plus Materials,,405.866,405.86,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
